"@imjstsayin Well enjoy!!  I wish I could join you but..but I just have sooo much to do around here.  LOL  ttylater ","pos","NO_QUERY","0"
"last playa standing I guess...  lol","neg","NO_QUERY","0"
"I haven't watched it yet, tell me if I'm dorky ","pos","NO_QUERY","0"
"@angie3b3 Sisss guess wat? TaJon Just called me. I still can't breathe. ","neg","NO_QUERY","0"
"is going to watch Marley and Me with Diesel ","neg","NO_QUERY","0"
"Cv joint went out on the way to leave topeka... Guess I'll miss that wedding. ","neg","NO_QUERY","0"
"going to the ozarks!!! @kllybntly and i will be in 86 degree weather for a couple days  ","pos","NO_QUERY","0"
"Check out Kingdom of Style- its awesome!   http://bit.ly/r7IQv","pos","NO_QUERY","0"
"So? Who's going to this thing with me?  http://council.nyc.gov/downloads/pdf/pride2009invite.pdf","pos","NO_QUERY","0"
"Tomorrow morning I'm goin' to have another check to the dentist...I'm so scared ","neg","NO_QUERY","0"
"*Yes* That was totally FUN! =p It was good to go back to a place where a big memory was shared. ","pos","NO_QUERY","0"
"@svtcurious I use to love &quot;HEROES&quot; the 1st season was amazing I own it! But then season 2 sucked and I missed 3  but yeah he is!","neg","NO_QUERY","0"
"@CosmicMother  oooh I love the US of A. Can I come visit you?  ","pos","NO_QUERY","0"
"Hey @jonasbrothers CAN YOU GUYS SHOW THE BOTTOM OF YOUR FEET? IF YOU DON'T I'LL BE SO DISSAPOINTED  ATT. YOUR BIGGEST FAN #jonasliveonfb","neg","NO_QUERY","0"
"TawnyHeathI think this is a really cool story. Im happy for him and his fam!! The article is great!  http://bit.ly/M0XJs","pos","NO_QUERY","0"
"@beckamcfly lol  go me D","pos","NO_QUERY","0"
"waking up to the sound of Auguste laughing ","pos","NO_QUERY","0"
"I'm bummed out that I'm sick of Jon &amp; Kate. I've watched them from the beginning. ","neg","NO_QUERY","0"
"Head hurts. No caffeine  tired. I'm going to sleep.","neg","NO_QUERY","0"
"craving iced tea.. but all we have is orange juice ","neg","NO_QUERY","0"
"Shall sign off for now, early finish tonight though ","pos","NO_QUERY","0"
"Just baked Chocolate cake and Chocolate Chip Biki's YUM ","pos","NO_QUERY","0"
"@BleachAnime Thanks a bunch ","pos","NO_QUERY","0"
"me and scarlet did a bad thing this afternoon  may the dog spirit rest in peace.","neg","NO_QUERY","0"
"@socalgurl83 Yeah I felt really bad because this morning before I knew, I texted her and wished her a happy mothers day ","neg","NO_QUERY","0"
"@bjamesmusic have a safe ride up the coast. Don't be going 90 even though you can.  when its windy just smile cuz u know u have it better.","pos","NO_QUERY","0"
"@ilse_fernandez heyy i got facebook now ","pos","NO_QUERY","0"
"tiimee for bed xoxo ","pos","NO_QUERY","0"
"Reagan's graduation ceremony was better than expected. A lot of happy people  including me!","pos","NO_QUERY","0"
"time to take him to his watery grave ie. the big white bowl in the sky. Seriously ","neg","NO_QUERY","0"
"@vintagepolka she knew debz..  but idk what happened.. nvrm la..dun ask her. ","pos","NO_QUERY","0"
"@aimclear thanks Marty and yes, I do watch for my real name once in a while ","pos","NO_QUERY","0"
"my cake is slowly caving in  it never happened to me before. it is like watching a disaster movie :/ i feel so helpless and afraid.","neg","NO_QUERY","0"
"@bill_archie wow...lucky girl ...going to Auckland???coolest ","pos","NO_QUERY","0"
"@sportsmasseuse &amp; The store is opened again? HAHAHA ","pos","NO_QUERY","0"
"@janole Yes you are! Congrats! (Do I get a price for signalling it?) ","pos","NO_QUERY","0"
"@johnhalton Certainly is. I love Charlie and Lola ","pos","NO_QUERY","0"
"MacBook Pro back in action after second logic board in as many years  #apple #fail Don't get me wrong though I wouldn't have any other","neg","NO_QUERY","0"
" sleepy, summer hurry up, amazing weekend ","pos","NO_QUERY","0"
"@TyleneBuck Kisses back to you too beautiful! Have a great week cutie! I hope things have been well with u! ","pos","NO_QUERY","0"
"@jonasbrothers http://twitpic.com/624qo - OMJ!!! sssoooo cute and adorable ! you both ! ♥♥♥ happy birthday elvis ","pos","NO_QUERY","0"
"Good morning you lovely people ","pos","NO_QUERY","0"
"Missed the train I wanted  bloody taxi being late!","neg","NO_QUERY","0"
"@JenJelly85 It's hot here too, but I like hot weather. I can't stand the cold. A beach would be nice though. ","pos","NO_QUERY","0"
"I don't feelll gooooooodd ","neg","NO_QUERY","0"
"@DavidArchie Good luck!!! I know you're going to do well ","pos","NO_QUERY","0"
"I got my fella sick.   Someone put me on an island alone!  WACK","neg","NO_QUERY","0"
"Watching another stupid sunrise.. This is getting to be to hard.    ","neg","NO_QUERY","0"
"Do I really look like the gay guy with the dark hair and sleeve from #BGT dreambears? ","neg","NO_QUERY","0"
"=/ twitter goes down at 10pm my time ","neg","NO_QUERY","0"
"@NickP07 those videos you posted we're amazing!!! haha Love it! ","pos","NO_QUERY","0"
"@deon Nope that doesn't work  problem is why it doesn't want to boot normally, the screen is black","neg","NO_QUERY","0"
"Oh, it's early ","neg","NO_QUERY","0"
"I truly have nothing to tweet about.  I haven't done anything in days.  Excited about getting out of the house for emissions testing. ","neg","NO_QUERY","0"
"@kyleskywalker ahh haha go ricky, ah yeah its fail so badly im so jealous of my friend that just got a job at eb games  hahaha","neg","NO_QUERY","0"
"@sugarmel PLEASE blog it, thanks for the tips, I shall try again... ","neg","NO_QUERY","0"
"@OpalFox lol the coldest 10 hours of my life were spent shooting a stupid party scene for that show ","pos","NO_QUERY","0"
"Omg Sum Wan Help I Cant Find My Friends Page On Twitter ","neg","NO_QUERY","0"
"Daira needs to get in contact ASAP. .Not good news. . ","neg","NO_QUERY","0"
"@jeiseman no, but it's tacky to Tweet about it ","pos","NO_QUERY","0"
"Where is my camera? ","neg","NO_QUERY","0"
"@eurini Done!! Wehey! Got indegestion though  and HAHA! Please don't stop Lorraine!","neg","NO_QUERY","0"
"@shaelhwi helloooooooooooo ","pos","NO_QUERY","0"
"Ironing myy 4 work shirts. They are a nightmare to iron!  ","neg","NO_QUERY","0"
"Last Exam Of the year, wow school is almost out!!!!!! I CAN'T WAIT FOR TO GET THE JONAS BROTHERS ALBUM 2DAY!!!!!!!  SCHOOL IS ALMOST OUT!!","pos","NO_QUERY","0"
"@deborahcraft that is great! Dreams do come true you know  Good luck! ^AM","pos","NO_QUERY","0"
"@djjemz At what time are u going to the hotel??? , -- i just wanna sleep and stay home  ahahahaha","neg","NO_QUERY","0"
"went to the beach, now im red and burnt ","neg","NO_QUERY","0"
"is following NEPIC ","pos","NO_QUERY","0"
"@koalaxninja I totally wanted to go to that show tonight but my brother had his graduation ","neg","NO_QUERY","0"
"Goodmorning!  I'm happy! and i'm updating my Twitter, with new a style, from pink to yellow, is not it great? ;D","pos","NO_QUERY","0"
"@shanedawson yeahhh!! and i cried ","neg","NO_QUERY","0"
"Uggghhh I don't wanna go to my behind the wheel class ","neg","NO_QUERY","0"
"@uknowulovemeh  just hope your ok anyways","neg","NO_QUERY","0"
"I'm sure I'll be back tomorrow   ","pos","NO_QUERY","0"
"@tbeckett that sucks... hope he is doing okay.  We feel so helpless when our babies aren't feeling well ","neg","NO_QUERY","0"
"#seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day #seb-day ","pos","NO_QUERY","0"
"@cadlymack i want to meet sophia so badly ","neg","NO_QUERY","0"
"I can't seem to concentrate well today. sigh ","neg","NO_QUERY","0"
"@bookieboo If you need any help with your show, just email us at service@blogtalkradio.com, and we will be glad to assist.  ","pos","NO_QUERY","0"
"is going to tucson tomorrow!! ","pos","NO_QUERY","0"
"@suupatrout I'll grab them as soon as I has more monies ","pos","NO_QUERY","0"
"and can,t have the ice cream or the apple pie  been doing so good at the gym ","neg","NO_QUERY","0"
"Humous and Dorito's.... Oh yes ","pos","NO_QUERY","0"
"@iantalbot  ok #1 im a ney yorker NOT a jersey girl ","pos","NO_QUERY","0"
"@sailyned keep me in touch ","pos","NO_QUERY","0"
"I´m going to fly to bulgaria on monday. sounds funny, i know, but there are 30 degrees ","pos","NO_QUERY","0"
"OK, all of my costumes are packed....ready for another show!! Wish me luck! ","pos","NO_QUERY","0"
"@eltiare Thanks for understanding. You must be a Mac user! ","pos","NO_QUERY","0"
"@PANIC_its_logan you should totally hear my friend Karen sing Paramore. You'd like her voice ","pos","NO_QUERY","0"
"i ahve just woken up and i feel refreshed and ready for the day ","pos","NO_QUERY","0"
"Superbikes were awesome...but I am paying for it today ","neg","NO_QUERY","0"
"Good morning Twitt-dudes for all around the world ","pos","NO_QUERY","0"
"@1capplegate I love Roma  Such a beautiful place, there is a great food market in Piaza Dei Fiori, go early for great Parmesan ;)","pos","NO_QUERY","0"
"Didn't really like Star Trek  Just didn't feel &quot;Epic&quot;.","neg","NO_QUERY","0"
"@seashellgigi Thanks. I am confinded to my room cause there are kids in my house. kinda sucks. Have the hand sanitizer at the ready. ","pos","NO_QUERY","0"
"Can't eat, can't sleep, can't breathe... But I CAN update my twitter! I'm sickyy ","neg","NO_QUERY","0"
"http://twitpic.com/6q93o - Me in pool in Samui, braw day  Check oot the wee Thai fecker trying to pee on me from the edge of the pool!!!","pos","NO_QUERY","0"
"@photosil Thanks. Yes, we do have the kind of weather over here in Germany that the little bugs seem to like  A lot of people are down.","neg","NO_QUERY","0"
"work..meh ","neg","NO_QUERY","0"
"@MikeBrendan What's the Hauge? And no, we're not taking Celine back. We sent her to you for a reason. You're welcome ","pos","NO_QUERY","0"
"- Seeing the sun makes my soul smile &amp; makes me see how lucky I am to have such beautiful friends. What a beautiful day *breathe easy* ","pos","NO_QUERY","0"
"i have some great days before me  but the day yesterday was great, too. i love you guys  my friends are the things ever :]","pos","NO_QUERY","0"
"it's hotter than yesterday! It's all our fault. ","neg","NO_QUERY","0"
"Im sick of not sleeping and im sick of whatever this fkd under eyes infection/rash. Its been over a wk, puffy n itchy ","neg","NO_QUERY","0"
"@drewryanscott Sorry for not being able to get your bday up on trending topics on twitter. ","neg","NO_QUERY","0"
"I need followers,, someone give me a chance im kinda loanely and upset. Got in a fight with my bestie, we arent friends anymore.  advice?","neg","NO_QUERY","0"
"love these songs: razorlight - wire to wire and clueso - gewinner // chilling music ","pos","NO_QUERY","0"
"@Ye_April I'm not sleeping either ","neg","NO_QUERY","0"
"@bevinkathryn Why the F did JK have to kill him off? ","neg","NO_QUERY","0"
"@SaundraYee hey, welcome to Twitter ","pos","NO_QUERY","0"
"I haven't seen the sky this blue since Oregon. Pity the river isn't as blue here as it is there  more shopping trollies here too.","neg","NO_QUERY","0"
"looking at our Bora pics. I miss the beach.  And of course, the people I went with. :&quot;&gt;","neg","NO_QUERY","0"
"@iwilseeuinh3ll Oooh. The movie is pretty awful. The books are good tho... Makes me wonder if New Moon will b th same. ","neg","NO_QUERY","0"
"@gatorayd I sawn it three times ","pos","NO_QUERY","0"
"@oliviamunn looking good ;) shame it won't be in the australian issue ","neg","NO_QUERY","0"
"Too bad sleeping doesn't burn as many calories as exercise. ","neg","NO_QUERY","0"
"@emlynley lol You will get what's coming to you, in a good way I mean. That's the way of talented authors. ","pos","NO_QUERY","0"
"@Shadez No dude, I just closed the Windows Sidebar and it came down to 20-25! Some other issue. Thanks ","pos","NO_QUERY","0"
"is about to take the SAT ","neg","NO_QUERY","0"
"@alistpromotions yeah i saw!! i miss thomas sooo much ","neg","NO_QUERY","0"
"yayy sunshine and fys playing make studying a whole lot better  last exam tomorrow yayyyyysssssssssssssssssssssssssss","pos","NO_QUERY","0"
"@ChewyWalrus I like knowing that I'm reading the same book Jacob was reading on &quot;Lost&quot;  oh, yeah, and learning about American gothicism","pos","NO_QUERY","0"
