"@findo yes. But I'm a long way away. ","neg"
"@MikeyPod so sorry to hear about the bite   are you ok???","neg"
"@TonyJPRoss &quot;The new Regina Spektor album is half really good and half not so good at all.&quot; Just read that from Perez Hilton!  ","neg"
"it's bad weatehr again  and even my borsalino doesn't make me warm enough to wear my jeans shorts, and i was so looking forward to them","neg"
"#iremember hoping someone would follow me ","neg"
"last playa standing I guess...  lol","neg"
"@angie3b3 Sisss guess wat? TaJon Just called me. I still can't breathe. ","neg"
"is going to watch Marley and Me with Diesel ","neg"
"Cv joint went out on the way to leave topeka... Guess I'll miss that wedding. ","neg"
"Tomorrow morning I'm goin' to have another check to the dentist...I'm so scared ","neg"
"@svtcurious I use to love &quot;HEROES&quot; the 1st season was amazing I own it! But then season 2 sucked and I missed 3  but yeah he is!","neg"
"Hey @jonasbrothers CAN YOU GUYS SHOW THE BOTTOM OF YOUR FEET? IF YOU DON'T I'LL BE SO DISSAPOINTED  ATT. YOUR BIGGEST FAN #jonasliveonfb","neg"
"I'm bummed out that I'm sick of Jon &amp; Kate. I've watched them from the beginning. ","neg"
"Head hurts. No caffeine  tired. I'm going to sleep.","neg"
"craving iced tea.. but all we have is orange juice ","neg"
"me and scarlet did a bad thing this afternoon  may the dog spirit rest in peace.","neg"
"@socalgurl83 Yeah I felt really bad because this morning before I knew, I texted her and wished her a happy mothers day ","neg"
"time to take him to his watery grave ie. the big white bowl in the sky. Seriously ","neg"
"my cake is slowly caving in  it never happened to me before. it is like watching a disaster movie :/ i feel so helpless and afraid.","neg"
"MacBook Pro back in action after second logic board in as many years  #apple #fail Don't get me wrong though I wouldn't have any other","neg"
"Missed the train I wanted  bloody taxi being late!","neg"
"I don't feelll gooooooodd ","neg"
"I got my fella sick.   Someone put me on an island alone!  WACK","neg"
"Watching another stupid sunrise.. This is getting to be to hard.    ","neg"
"Do I really look like the gay guy with the dark hair and sleeve from #BGT dreambears? ","neg"
"=/ twitter goes down at 10pm my time ","neg"
"@deon Nope that doesn't work  problem is why it doesn't want to boot normally, the screen is black","neg"
"Oh, it's early ","neg"
"I truly have nothing to tweet about.  I haven't done anything in days.  Excited about getting out of the house for emissions testing. ","neg"
"@kyleskywalker ahh haha go ricky, ah yeah its fail so badly im so jealous of my friend that just got a job at eb games  hahaha","neg"
"@sugarmel PLEASE blog it, thanks for the tips, I shall try again... ","neg"
"Omg Sum Wan Help I Cant Find My Friends Page On Twitter ","neg"
"Daira needs to get in contact ASAP. .Not good news. . ","neg"
"Where is my camera? ","neg"
"@eurini Done!! Wehey! Got indegestion though  and HAHA! Please don't stop Lorraine!","neg"
"Ironing myy 4 work shirts. They are a nightmare to iron!  ","neg"
"@djjemz At what time are u going to the hotel??? , -- i just wanna sleep and stay home  ahahahaha","neg"
"went to the beach, now im red and burnt ","neg"
"@koalaxninja I totally wanted to go to that show tonight but my brother had his graduation ","neg"
"@shanedawson yeahhh!! and i cried ","neg"
"Uggghhh I don't wanna go to my behind the wheel class ","neg"
"@uknowulovemeh  just hope your ok anyways","neg"
"@tbeckett that sucks... hope he is doing okay.  We feel so helpless when our babies aren't feeling well ","neg"
"@cadlymack i want to meet sophia so badly ","neg"
"I can't seem to concentrate well today. sigh ","neg"
"and can,t have the ice cream or the apple pie  been doing so good at the gym ","neg"
"Superbikes were awesome...but I am paying for it today ","neg"
"Didn't really like Star Trek  Just didn't feel &quot;Epic&quot;.","neg"
"Can't eat, can't sleep, can't breathe... But I CAN update my twitter! I'm sickyy ","neg"
"@photosil Thanks. Yes, we do have the kind of weather over here in Germany that the little bugs seem to like  A lot of people are down.","neg"
"work..meh ","neg"
"it's hotter than yesterday! It's all our fault. ","neg"
"Im sick of not sleeping and im sick of whatever this fkd under eyes infection/rash. Its been over a wk, puffy n itchy ","neg"
"@drewryanscott Sorry for not being able to get your bday up on trending topics on twitter. ","neg"
"I need followers,, someone give me a chance im kinda loanely and upset. Got in a fight with my bestie, we arent friends anymore.  advice?","neg"
"@Ye_April I'm not sleeping either ","neg"
"@bevinkathryn Why the F did JK have to kill him off? ","neg"
"I haven't seen the sky this blue since Oregon. Pity the river isn't as blue here as it is there  more shopping trollies here too.","neg"
"looking at our Bora pics. I miss the beach.  And of course, the people I went with. :&quot;&gt;","neg"
"@iwilseeuinh3ll Oooh. The movie is pretty awful. The books are good tho... Makes me wonder if New Moon will b th same. ","neg"
"@oliviamunn looking good ;) shame it won't be in the australian issue ","neg"
"Too bad sleeping doesn't burn as many calories as exercise. ","neg"
"is about to take the SAT ","neg"
"@alistpromotions yeah i saw!! i miss thomas sooo much ","neg"
"@KateFry ive got special consideration for it cos of some stuff going on  so hopefully thatll help and i was on a distinction b4 the exam","neg"
"@Patural omg are you ok? ","neg"
"he said he likes that girl. ","neg"
"Still having trouble getting my icon to upload ","neg"
"I dont wanna go to work and leave my happy little otalia bubble!!!!!!! ","neg"
"ughh getting ready for the math regents ","neg"
"im lonely   watching the beautiful moon....and listening to &quot;the bset day&quot; i cried listening to it im such a dores","neg"
"@MsLierience I don't have a good partner to have fun tonight, he wants to go home ","neg"
"@irtimaled no picture but sound.... no red lights ","neg"
"has a sore ankle and calf from stoopid bitey fireant type things ","neg"
"not at Rockin Roots  I want to Taking Back Sunday and Anberlin","neg"
"@aussiemcflyfan i know how you feel ","neg"
"Damnit - - I *really* want to like sumo paint. But I keep running into bugs that are inexcusable, from a usability standpoint... ","neg"
"@emeraldjaguar with CA budget issues, they may not have school in the fall. or they'll start in october. ","neg"
"Emily Sarah Carp someone on fb chat os ognoring me  you know who u r! http://tinyurl.com/lpj5vl","neg"
"o im srry i didnt know ","neg"
"Sometimes it hurts that pets cant talk back to us. What if they are in pain. How would they tell us. ","neg"
"@marleykid i have too ","neg"
"Have to quit the movie business. All I do on set is eat eat eat... ","neg"
"I am so tired...need rest badly ","neg"
"@nemlah I wanted to go to BlizCon but no one gets what one wants ","neg"
"@ddlovato hope your voice gets better i really wish i could see your concert this summer ","neg"
"Is it true that Chrysler is going to be making only small cars now ","neg"
"finally tided my room ","neg"
"Finally finished uploading the Kidz Safari pics in FB. Now thinking of doing some housework ","neg"
"I feel like I'm physically gna be sick cause I'm tired, nervous, scared, hungry, claustrophobic + much more ","neg"
"...and once again, the shortened link doesn't work ","neg"
"@moonsy I reaaaaallllyyyyyyy miss it ... ","neg"
"@roxiijonas error  hopefully be working later :S","neg"
"Forgot my lunch. And my wallet... No cool subway special for me.  I declare today national starve-for-lunch day!","neg"
"i miss the beach ","neg"
"@shofiebot ","neg"
"I'm going to see HangOver tonight, but i'd rather see transformers. ","neg"
"Trying to get used to getting home later with new job.By time home i have no energy for gym.Must seriously rectify as feeling podgy ","neg"
"The only thing I hate about drinking is that I always wake up early. ","neg"
"@dannyjesse can you send me another friend request I accidentally blocked u ","neg"
"Oh...maybe not ","neg"
"@uyennguyen_ i know, me to  i looked at the time at 10:00 and i remembered it was on at 5  so i missed it by 5hrs :L","neg"
"is headed to work  i would much rather stay curled up in bed and just sleep today away not feelin very well at all","neg"
"@crystalchappell Strep throat is the worst, my last bout decided to mutate into a sinus infection  Feel better!","neg"
"waiting for my fajah to come and pick of some of my stuff; I'm gonna miss new haven this summer ","neg"
"I gag too much, my dog coughed up some bread and it was soggy and shit and I couldn't eat lunch  pathetic.","neg"
"lol wow people hate on people they dont even know, like @mileycyrus @JustinMGaston @selenagomez and @ddlovato i feel sorry for them ","neg"
"Leaving Lexington back 2 Louisville ","neg"
"Going to bed now, nothing to do.  Maybe all this happiness with bring really good dreams!","neg"
"@skibabe12 thats stinks. i got sunburned on my shins and my stomach  and i had sunscreen on!!","neg"
"@__MissB And yeah, I gotta say i was pretty shocked to hear about you and rob..  I hope it doesnt come down to that for me and james --","neg"
"@nvrpromise u work this sat its our 2 dollar tank event and we have to wear our flag shirts tooo ","neg"
"@PaulOrMond I'll let you off I guess. I don't know what I'm going to wear Friday now though ","neg"
"aaah a new day, the sun is shining, but work beckons. tired is not the word atm! ","neg"
"watchin sex and the city - drowning my sorrows about the departure of BGT ","neg"
"Ugh!  Been waiting for Kev for a minute and still nothing SMH.  ","neg"
"bored with red hair..wanna go back blonde now! ","neg"
"@ChrisKing23 Chris I keep tryna download Magnificent on welcometothecircle.com, and it keep sayin file not found.What should I do? ","neg"
"Is it sad that our gross, dirty handmedown futon is more comfortable than my own bed? ","neg"
"is sad that Couchsurfing culled both the flash &amp; html versions of embedded twitter feeds from the site, guess we were eating up bandwidth ","neg"
"well goodnight everyone  Please show me some love on my new video thanks http://bit.ly/FnALv","neg"
"Ugh. So. Tired. I took resumes around this afternoon in the burning sun. Ink coffee, chocolate factory, hire me. Please! Hate the b&amp;n. ","neg"
"really want to go to princess protection progam premier tonight but cant because of exam tomorrow ","neg"
"@EGDeedy how is it that I'm already following her but never see her in my feed?! ","neg"
"@danaamariee No she was walking past and that kid brendan costello was trying to talk to connor ","neg"
"HAVE TO WAIT!!!!!!! mums busy attending to my brother to give me her delicious dish!!!!!!!!!! ","neg"
"@radioalexander No, I saw her on Sat. But talked on Sunday ... I'm a bad son ","neg"
"happy mother's day to the best mom in the world...mine!!(L)(L) i miss her ","neg"
"I'm really missing my mom. I get crazy when I feel like this. Might end up on a flight back to Tampa tomorrow   http://twitpic.com/6sjgi","neg"
"Here once stood coolers full of FREE H2o, v8, Coke, Pepsi, MtDew, DrPepper, &amp; Sprite. As of today, no more   http://twitpic.com/6p6l6","neg"
"is Blues Alley gig cancelled. ","neg"
"woah had an incredible time at kings island!! on a sadder note...JON AND KATE ARE GETTING DIVORCED!!!!!!!! OH CRAP ","neg"
"Bummer, fever doesn't seem to be compatible with Dreamhost ","neg"
"http://twitpic.com/6ted5 - lollll my dog he just got um groomed or w/e, he's sad ","neg"
"just got home, pretty tired... all i want is a nice warm bath and a massage ","neg"
"Do NOT want to go back to work tomorrow  http://yfrog.com/5fsnbhj","neg"
"@Aybarz k, now your just purposely being a boobface ","neg"
"Busy Overtime Friday *pukes* ","neg"
"Signed off 4 the week. Chest infection &amp; cough. Bummer. That's £68.00 of commute expense 4 this week. Shame the weathers so good too ","neg"
"Wishing I was out biking right now... but sitting in front of a computer is just as good, right? ","neg"
"@gfalcone601 if i could, i'll go with you! ","neg"
"What a 1st round upset! Tony Schu done ","neg"
"im 2 tired to stay up for my 1000th tweet  mann lol its friday and 9:20..ugh im so lame haha","neg"
"@KristinRose84 I know. ONly works on mobile- but then I get so far behind I skim, and still miss out! ","neg"
"will be out for the weekend...  http://plurk.com/p/x3lhq","neg"
"my feet hurt,i have blister  too much of a DRUNKEN extremely drunken nite,the morning after is always the worst! damn Alcohol!!!!","neg"
"@dhabz I'm sorry   they are probs going to be very loud too...","neg"
"Busch Gardens with the family! I have a feeling the day will be filled with kiddie rides. JOY! No roller coasters today ","neg"
"Its too early! ","neg"
"@kellypuffs That is sad  What happened to it?","neg"
"@chelsea_playboy doesn't matter! ","neg"
"@kymiess Its gonna be so weird to live somewhere else after 4 years...its really stressful ","neg"
"4 more hours till I'm out of work ","neg"
"so totally bedtime. nn, and shit. want pre. ","neg"
"@sarahdesamours I'mm officially in ur luggage in June!!! Peut pas aider genre!!! LOL.. Opps Damn.. I have Serani coming here... I can't ","neg"
"I really need to update this more. ","neg"
"@MsCrochetS huh what? I'm lost. ","neg"
"uhmm que sueñito, haber que tenemos para hoy..........oh god i really want to sleep again ","neg"
"@DjInfamous804 i know you have... makes people NOT want to be on the phone  but its ok... i just need happy music to get through it lol","neg"
"@alabamawhirly in to my inbox to clear it all out. Now I have to open up my work laptop ","neg"
"@khal awww  may she rest in peace.","neg"
"@jaleesaja: but im not happy... lol. im soooooo confused.!   live.LAUGH.&lt;3.","neg"
"I wish I added the class I wanted to take before it CLOSED &gt;=( This is what I get for lagging  kinda sad nowwwww!","neg"
"Almost out of AAA I hate my job ","neg"
"walked the dog now off to work ","neg"
"@BiancaJWood Yeah but I don't wanna fail my exam from not studying ","neg"
"Had the longest walk home from school EVER! ","neg"
"..however im not seeing that happening ","neg"
"@woodpusher I miss your black &amp; grey stripped long sleeve shirt ","neg"
"@KevinsPlectrum probably hired the equipment for that one night ","neg"
"@peterford We all have our crosses to bear. It's tough being a Saint at the moment ","neg"
"@amyedgeworth lol he let me down ","neg"
"@DannyBoy410 even though u prolly still mad with me bout that 1 time.. it honestly wasnt my fault though ","neg"
"@TomFelton Your hair must be super strong, mine was destroyed after I bleached it! ","neg"
"@paperbat Work, then niece graduation then webinar stuff. Probably no art today  You?","neg"
" @Oneshine What are u referring to?","neg"
"oops.. @sophiepyle OMG &lt;3 the SIMS! i have the same dilemma.. ","neg"
"@Amethyst89 Sorry! I needs the sleep though, got a busy day tomorrow I imagine, Thursdays always are   Had a chance to look at #ficly yet?","neg"
"@matt_lion @Twll give Tungro and myself a shout next time, we're less than an hour down the road ","neg"
"@aplusk I tweet on my iPhone. Wish it had flash player ","neg"
"My bone hurts  i got kicked again! I was goalie today, I wouldnt let the guys score! bwahaha im soo good! but competitive!","neg"
"Just took 14.5 pages of notes.  Brain is fried ","neg"
"I fell asleep instead of making my rad playlist ","neg"
"@Gurlsgurl There's a word for that. Sleep apnea. It sucks, I know first hand. ","neg"
"just walked by marks&amp;spencers food n didn't get her beloved honey n oats flapjack  *poverty sucks*","neg"
"My childhood friend of 26 years - from primary school and the Conservatory of Istanbul was on that Air France plane  Ceren where are u now","neg"
": SYTYCD was not nearly as good tonight as it was last week.  However.. Top Chef Masters was freaking awesome with a Lost themed show!","neg"
"@thesldude86 - and i only just realized it's &quot;LaBeouf - not LeBeouf - oh my ","neg"
"12:15Am... In virginia... More traffic ","neg"
"Trying to study for exams -&gt; failing ","neg"
"Army absolutely trouncing the navy for a change  43 - 0","neg"
"Watching the office. My Weekend is over ","neg"
"i left my mac at my place of work. i bet it's lonely ","neg"
"F.Y.I. IF U DONT HAVE ALLERGIES &amp; U WANT SOME..COME TO VA &amp; U WiLL DEF. CATCH SOME! CUZ I NEVER HAD EM B4  FUUUCK","neg"
"really wanted to go to the bars tonight! ","neg"
"@Cazzdevil Pleased to hear it, where did you go? If it was near here you'd have drowned after you'd been blown away by the gale! ","neg"
"Sitting @home and studing microökonomic/mathe  *nerved*","neg"
"I been sick for a couple of days. Now I feel like I missed out on stuff.  I hate that :/","neg"
"there are at least 2 body-sized lumps on my bed right now. Unfortunately not bodies; rather huge piles of clothes I need to sort through. ","neg"
"bored  / got stoked for hanging out with audra &amp; alyssa, then alyssa bailed, and idek whats going on now. wut.","neg"
"pretty bad night  wishing I was going to the giants game tomorrow to watch timothy....but I'm not :'(","neg"
"wants a zombie survival horror mmorpg for the xbox 360.... sadly  this probably wont happen","neg"
"@cecedesouza sometimes ppl just don't get along ","neg"
"@molskee Really? *sigh* It's hard to believe a mother would kill her child whatever the reason. Therefore, I believe she's mentally ill. ","neg"
"it has been too hot to work this afternoon ... not got much done ","neg"
"@vivek13iit De Machi you're in Mumbai right? $#!t da! I completely forgot! I was there in Mumbai for 5 days! ","neg"
"Wishing I were at #e3 ","neg"
"@nubianqueenjay lol then why u up? u need to be sleep too! i was gonna get off early too until isaw bow was goin live  lol","neg"
"@rhaay eu deveria ter ido no show de poa. sério [2] ","neg"
"If this is the future, I'm going to be sick ","neg"
"Idk what to wear ","neg"
"@Alma773 time goes by so damn fast. i am getting old ","neg"
"@quints21 Aww i'm sorry to hear that  just don't look outside!!","neg"
"@heloloser aww.  i'm greatt thanks. been up to much?","neg"
"@Nekromeo What's up...? ","neg"
"not enough Mass Effect 2 ","neg"
"ahhh i hate sundays so much they suck ","neg"
"is feeling depress.... ","neg"
"@splpduff is that what it is? i don't know i can't see anything up here. i've been trying to find a way out for days ","neg"
"back from english exam found it suprisingly ok. really not looking forward to history tomorrow guna have my head in books all day today ","neg"
"Is not feeling very good... ","neg"
"Just arrived home frm wrk.huh! tired ","neg"
"massive headache ","neg"
"bored in my office ","neg"
"i need sunshine.. SUNSHINE please ","neg"
"@sen0rita brandon smith, but not the one you know lol nobody knows him I can't even find him anywhere ","neg"
"work is so dull today, everyone seems so depressed  what's happening in twitterverse today?","neg"
"@thatkidrich wasn't open  Mediterranean, though! Quite good for late night!","neg"
"getting up and fixing flat tyres first thing in the morning requires tons of motivation. havent been on the saddle for over a week ","neg"
"bored outside hate my shirt want a shortsleve want my cuz to come outside ","neg"
"@JJfixit we never received the blackberry promised to us ","neg"
"@Famoiely but it's the first time they do it in Germany  (btw. Hase=husband ;-))","neg"
"Getting myself back into capoiera classes I missed it dearly. soreness is going to be a major prob.  mind over body....","neg"
"S.o.b my knee jus popped outta placeeeee. ","neg"
"@LittleLiverbird We certainly do!  Just a pity it hasn't worked ","neg"
"think 17 Again is pretty cool! Zac is really amazing! Tried sneaking into Xmen, but they saw me ","neg"
"Not a fan of this humid heat... Jazz in June is going to be sweltering.  Ugh. ","neg"
"@HelenWraight Shit, was it a new episode? ","neg"
"Hopes that no more weird dreams tonight. Have to get up early tomorrow! ","neg"
"driving home in the rain ","neg"
"It's raining again. ","neg"
"I feel like I have summer classes studying for this damn test...smh ","neg"
"The ratio of corn flakes to peach yogurt is way off in my Corn Flake &amp; Peach Yogurt Late Night Snack.  Too many corn flakes ","neg"
"@jeorgina I know  I am almost finished!","neg"
"Sooo....  I hardly ever tweet anymore.  The perils of having a full-time job.  ","neg"
"everyone has someone to tweet at but me.  ","neg"
"It's Fathers Day. I wanna be left alone. I think? I don't know what I want. ","neg"
"i think i really have to rest. bye! i hope i can tweet later or tomorrow. (bye) ","neg"
"@someonescomet oh noes  i hope you feel better soon! what's wrong?","neg"
"hmm, i guess the applecare tech will not be calling as promised. ","neg"
"@hmgarrison Right? Boring picture &amp; art and the face should have been red, idk ","neg"
"@li2active lol it's ok~ you know I woke up at 6pm today...  more than half my day is gone hahaha! looks like no sleep tonight! :p","neg"
"@sidrraah haha aww its okayy, i was born to make feel better lmfaoo @sheanmalik we are in trouble noww, sri lanka ","neg"
"Hopefully a half day today. Yaaaay. I miss mike ","neg"
"Platinum weddings this show is bomb i aspire to have a wedding like these --which means i mite have to take on the role of a trophy wife ","neg"
"AND I didn't get the job ","neg"
"@columalmighty really need to find someone to buy it ","neg"
"meeting wasn't so bad... cleared the air shared my voice but I'm getting a B cuz of the damn online crap ","neg"
"sad to hear laidley has gone from north. no farewell either ","neg"
"@westmainstudio I don't know which is worse. ","neg"
"@colleenitis ohhhhhh okieeeee...poor maknae, his eye swelled up after ","neg"
"@jaresty I am lost. Please help me find a good home. ","neg"
"@_dirtytalk_ i still don't like her. i'm just praying people don't kill cudi for me. ","neg"
"@TeamUKskyvixen Its not there, hun? ","neg"
"Just ate breakfast - one of my colleagues is ill  . - I'll have to take his place for interviews ...","neg"
"is sooo cold in this freezing night! adelaide u boring city! missing the boyfriend all so much ","neg"
"@princessnicolez stupid decided to talk to me ","neg"
"wow ive been neglecting my twitter  shopping, and then cooking alfredo with @allygirl440 for andy and shaun.","neg"
"I couldnt get my hair done  soo i'm doing it myself.. Gonna b a loonngg nite","neg"
"Why do i not get device updates but @NATTEH does? ","neg"
"prev tweet: He's still@ credit union, &amp;nobody there can take him--talking about putting him outside 2nite   Urgent kitteh situation.","neg"
"@JMacNJonasFans  and i feel alone, because, i know that they are friend of both, but .. i don't know. ","neg"
"In a lot of pain. I hate my klutzness. ","neg"
"getting ready for an exciting day at work ","neg"
"http://twitpic.com/4h1sr noosa mozzies... I'm scared ","neg"
"Is having a weekend from hell. Gf not sure on things and sat in casualty with dad. ","neg"
"i think that i dont know what im doing... ","neg"
"@Alyssa_F read it on my blackberry babe. I understand your pain  sure there isnt some way you can make it to one of the shows?","neg"
"They're Back! My spots are back  ouch","neg"
"ayy!!!!........maybe this isn't my moment.............. ","neg"
"Oh I hate working out in the mornings. No energy  ","neg"
"@PushPlaySTEVE ahh i want to go to the beach but its lightening here  jealouss","neg"
"Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... ","neg"
"@empireofthekop that's pants  hope he's back to fitness soon","neg"
"isn't going to church. im not feeling well ","neg"
"i feel so left out of the ruths loop ","neg"
"Have a lot to so tomorrow before leaving Sun. For East Coast trip with beautiful teen. I'll miss my dog. (already said that I know)  ","neg"
"Dont know if i can go to bribri's party   exhausted.need to clean.mud tracks and grass EVERYWHERE from last night.. TheHopeIsOurs(:","neg"
"is at work at 8.30 in the morning, ","neg"
"im still having a hard time.  this just sucks. guess everything wasnt as perfect as i thought.","neg"
"@mlerex Jorge Cham came to Purdue my senior year year! Mark and I went to his talk and it was awesome. Bad timing for you ","neg"
"needs her hair to be blonde before it will turn pink ","neg"
"change of plans...and now i have to wait longer to get George in trouble! darn it ","neg"
"Getting ready for work ","neg"
"@gingham matt told me about it too late   I would have loved the opportunity to talk about Twilight with you guys!","neg"
"@maryxalicexhale Why are you crying babe? ","neg"
"@DIVAmagazine  It seems smaller and lighter, the pages are getting less and less ","neg"
"Urgh, another week of work ","neg"
"in need of a foot massage! new shoes killing my feet. waaaaHhhh... ","neg"
